"","meanRIskThreshold","scanningRange","numWindows","badImpact","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","officeRole","minNeighbor","param_set_id","copingNum","adaptNum","insufBoost","disasterWindows","windowMissed","windowsOpen","noSolution","utilizedWindows","NeededWidows","notNeeded","usedDisasterWindows","run_id","run_duration"
"891",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,129,22,126,21,366,528,24,12,12,10,0,15,14.1497740745544
"892",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,130,23,83,16,334,458,27,14,14,9,1,25,13.3787231445312
"893",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,131,15,94,22,334,468,29,11,11,4,0,19,12.943380355835
"894",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,133,11,93,19,348,480,30,9,9,2,0,22,13.4602344036102
"895",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,132,26,91,22,313,434,12,18,18,8,2,10,15.7727375030518
"896",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,134,20,95,15,295,423,18,15,15,5,4,20,13.4178156852722
"897",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,128,25,86,15,300,413,16,11,11,14,0,14,14.3047277927399
"898",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,134,18,115,17,320,466,17,14,14,4,0,21,15.1370701789856
"899",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,138,27,114,14,298,436,11,13,13,14,0,23,15.2852675914764
"900",0.4,4,6,0.08,0.25,0.4,6.5,1.84991675758502,1000,0,2,36,138,11,86,18,361,491,35,9,9,2,0,9,15.9856162071228
"901",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,149,50,64,15,289,396,11,32,32,18,0,1,17.0984261035919
"902",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,128,34,95,14,316,442,7,24,24,10,1,12,17.4820306301117
"903",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,132,34,61,11,301,400,16,22,22,12,0,14,17.2173647880554
"904",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,133,28,81,8,343,455,7,24,24,4,0,13,16.9680731296539
"905",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,147,38,61,18,332,428,9,26,26,12,4,8,19.2919609546661
"906",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,137,25,98,9,318,456,17,23,23,2,0,7,19.6209309101105
"907",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,140,22,59,19,361,464,25,19,19,3,1,9,20.3206267356873
"908",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,133,25,97,23,348,502,34,23,23,2,5,11,19.2522492408752
"909",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,120,30,80,22,309,431,18,24,24,6,2,3,20.8476703166962
"910",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,138,47,82,9,301,422,2,37,37,10,1,2,14.4042856693268
"911",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,125,27,71,20,331,450,30,18,18,9,0,25,7.1346869468689
"912",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,134,33,75,10,316,445,23,31,31,2,1,22,34.4861919879913
"913",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,124,22,101,21,323,470,25,21,21,1,1,24,26.8413729667664
"914",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,132,36,69,9,311,417,9,28,28,8,0,10,17.8421821594238
"915",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,134,20,65,17,312,427,34,16,16,4,0,20,13.5813345909119
"916",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,130,34,77,12,332,454,20,25,25,9,1,4,13.7636134624481
"917",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,130,36,66,12,304,405,5,30,30,6,3,6,27.2624580860138
"918",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,129,34,65,13,329,436,12,30,30,4,2,21,19.038072347641
"919",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,128,33,98,15,360,501,17,26,26,7,1,15,15.2132411003113
"920",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,121,46,94,17,287,428,12,35,35,11,2,18,12.4571621417999
"921",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,139,26,88,8,333,461,16,24,24,2,2,17,13.5205373764038
"922",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,131,23,100,12,319,460,20,21,21,2,0,16,13.2843205928802
"923",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,142,43,72,13,298,410,11,29,29,14,0,23,12.6860046386719
"924",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,134,23,83,9,336,456,18,19,19,4,0,19,12.9391884803772
"925",0.4,4,6,0.08,0.25,0.4,6.5,3.82356059873709,1000,0,2,37,128,29,92,16,288,432,26,26,26,3,1,5,13.7890930175781
"926",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,128,32,96,13,319,444,6,23,23,9,1,12,14.0051410198212
"927",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,130,22,105,19,346,498,28,19,19,3,1,11,15.8551354408264
"928",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,130,30,79,14,314,426,11,22,22,8,1,10,15.0660994052887
"929",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,125,28,81,18,320,444,23,20,20,8,0,25,15.4626648426056
"930",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,123,19,111,21,322,475,24,18,18,1,1,24,16.0762951374054
"931",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,131,33,73,15,305,409,4,27,27,6,2,6,11.9737386703491
"932",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,131,25,90,13,298,431,21,22,22,3,0,5,13.4265456199646
"933",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,136,24,97,19,324,465,22,22,22,2,2,7,13.5591464042664
"934",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,140,22,59,19,361,464,25,19,19,3,1,9,13.783890247345
"935",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,149,47,65,12,294,398,10,29,29,18,1,1,14.6115338802338
"936",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,134,21,85,12,351,467,14,17,17,4,2,13,15.3133230209351
"937",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,140,36,70,12,302,411,17,22,22,14,0,23,15.4243206977844
"938",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,136,21,76,15,295,423,36,16,16,5,0,20,14.2186975479126
"939",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,134,13,96,14,338,478,33,11,11,2,1,22,14.5605955123901
"940",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,148,31,69,15,345,440,8,18,18,13,2,8,14.5006890296936
"941",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,121,41,94,19,296,430,10,30,30,11,2,18,15.5638110637665
"942",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,139,35,75,12,327,434,7,25,25,10,3,2,17.5896751880646
"943",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,130,29,85,16,329,456,22,20,20,9,1,4,18.1205065250397
"944",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,135,24,104,19,316,456,17,19,19,5,1,19,17.0021755695343
"945",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,137,23,91,8,328,456,18,19,19,4,1,21,17.9035680294037
"946",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,130,18,119,14,324,480,21,16,16,2,0,16,11.7076079845428
"947",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,131,38,88,13,360,500,22,30,30,8,3,15,12.8960602283478
"948",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,133,39,65,18,296,400,15,24,24,15,2,14,12.7771482467651
"949",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,120,21,83,17,309,442,34,16,16,5,1,3,15.3905162811279
"950",0.4,4,6,0.08,0.25,0.4,6.5,3.2126847003703,1000,0,2,38,133,20,92,13,351,483,22,18,18,2,0,17,13.8861920833588
"951",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,147,25,82,19,337,443,10,14,14,11,3,8,14.0833582878113
"952",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,140,26,107,8,326,465,11,21,21,5,0,7,14.411021232605
"953",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,138,15,74,17,353,474,34,13,13,2,0,9,16.020898103714
"954",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,129,31,82,13,298,415,10,25,25,6,2,6,14.1122140884399
"955",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,136,22,91,11,329,451,13,18,18,4,1,21,15.0045828819275
"956",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,135,26,82,12,279,406,25,20,20,6,3,20,17.1913459300995
"957",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,136,41,80,8,316,430,3,31,31,10,1,2,15.8643510341644
"958",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,148,40,79,22,294,409,13,23,23,17,1,1,15.7115395069122
"959",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,120,21,82,15,319,445,29,15,15,6,1,3,19.4889409542084
"960",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,130,21,109,19,291,447,29,18,18,3,2,5,17.370219707489
"961",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,131,26,83,15,322,434,10,19,19,7,0,10,20.5639622211456
"962",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,133,13,93,14,345,479,30,11,11,2,0,22,18.6688103675842
"963",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,135,19,106,16,317,457,20,14,14,5,0,19,18.1742873191833
"964",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,132,12,112,12,345,493,25,11,11,1,0,16,19.4841225147247
"965",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,123,40,95,17,293,433,19,26,26,14,4,18,15.2200903892517
"966",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,134,26,102,10,311,463,31,19,19,7,0,4,34.5016570091248
"967",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,133,35,66,14,302,403,14,21,21,14,1,14,25.3624696731567
"968",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,131,15,109,13,364,510,25,12,12,3,0,11,19.7689304351807
"969",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,133,15,103,19,340,477,22,12,12,3,0,13,16.9159760475159
"970",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,130,28,88,18,376,513,26,23,23,5,0,15,14.2411470413208
"971",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,133,16,91,18,346,476,25,14,14,2,1,17,27.6318628787994
"972",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,124,19,104,11,310,456,31,11,11,8,0,25,18.4260914325714
"973",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,123,18,112,21,322,475,24,17,17,1,1,24,15.9030213356018
"974",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,141,34,87,17,297,416,12,20,20,14,3,23,12.8069775104523
"975",0.4,4,6,0.08,0.25,0.4,6.5,2.85660763750784,1000,0,2,39,129,29,86,12,329,446,12,19,19,10,1,12,12.8095662593842
"976",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,128,20,103,13,306,435,12,14,14,6,1,6,13.6417810916901
"977",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,130,13,115,16,300,455,28,12,12,1,0,5,15.7462573051453
"978",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,119,24,112,14,319,460,18,11,11,13,1,18,14.8887655735016
"979",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,140,17,107,22,341,472,12,12,12,5,0,7,13.8682134151459
"980",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,132,21,97,19,335,468,24,12,12,9,0,4,14.6346783638
"981",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,132,12,100,16,327,470,35,8,8,4,1,19,15.0908031463623
"982",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,125,17,109,13,310,454,25,10,10,7,0,3,15.5968701839447
"983",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,133,15,107,14,350,483,15,11,11,4,0,13,14.7528705596924
"984",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,125,22,107,17,330,463,17,9,9,13,0,12,16.0794653892517
"985",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,149,35,90,17,295,423,20,18,18,17,2,1,11.9337842464447
"986",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,133,9,129,14,351,518,32,6,6,3,0,11,14.3164854049683
"987",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,145,23,91,17,333,444,9,11,11,12,1,8,13.1372013092041
"988",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,133,15,95,15,304,434,24,11,11,4,3,20,13.0307815074921
"989",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,133,11,115,16,342,489,23,9,9,2,0,17,12.7922263145447
"990",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,128,25,86,15,300,413,16,11,11,14,0,14,13.9133853912354
"991",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,132,8,129,13,328,498,35,6,6,2,0,16,14.9636480808258
"992",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,137,28,93,20,332,453,10,18,18,10,0,2,14.7889623641968
"993",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,130,23,83,16,334,458,27,14,14,9,1,25,14.703052520752
"994",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,136,10,76,10,374,491,32,9,9,1,1,9,17.1193578243256
"995",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,122,10,122,16,328,486,27,9,9,1,0,24,16.1209058761597
"996",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,132,14,98,15,346,477,23,10,10,4,0,21,18.0536291599274
"997",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,128,20,121,13,376,527,21,9,9,11,0,15,17.5345230102539
"998",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,138,26,104,15,311,438,11,12,12,14,0,23,17.0820877552032
"999",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,135,8,95,17,350,484,33,6,6,2,2,22,17.5037980079651
"1000",0.4,4,6,0.08,0.25,0.4,6.5,1.67723102513701,1000,0,2,40,131,22,88,13,322,436,13,13,13,9,0,10,13.2800316810608
"1001",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,111,17,124,14,333,489,18,14,14,3,0,16,12.3320214748383
"1002",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,139,25,106,17,312,464,30,16,16,9,1,4,13.034102678299
"1003",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,129,30,91,11,303,425,12,19,19,11,1,3,13.752799987793
"1004",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,139,18,121,15,354,507,18,14,14,4,0,11,13.5414898395538
"1005",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,128,20,120,20,296,451,19,16,16,4,2,5,14.9092462062836
"1006",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,127,32,94,14,314,432,6,18,18,14,1,2,14.9096252918243
"1007",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,140,9,102,13,357,494,26,9,9,0,1,17,14.6743590831757
"1008",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,142,47,73,15,293,397,6,25,25,22,1,1,16.1824839115143
"1009",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,121,23,130,13,309,465,6,20,20,3,0,24,16.1963448524475
"1010",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,135,26,97,13,308,423,4,14,14,12,1,10,15.9734518527985
"1011",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,126,37,95,8,312,433,6,20,20,17,2,12,18.8829028606415
"1012",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,150,16,81,16,369,486,21,15,15,1,1,9,16.9852440357208
"1013",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,133,24,79,10,322,423,7,15,15,9,1,6,17.5060238838196
"1014",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,126,40,89,19,307,434,10,28,28,12,3,18,16.6724350452423
"1015",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,142,33,90,17,381,504,8,25,25,8,1,15,16.1162211894989
"1016",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,130,19,97,15,338,460,11,14,14,5,0,25,20.9392969608307
"1017",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,130,32,70,12,306,405,13,16,16,16,0,14,19.5524322986603
"1018",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,141,17,116,22,342,483,10,15,15,2,1,13,17.5515921115875
"1019",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,137,38,89,8,298,416,6,23,23,15,1,23,34.9358854293823
"1020",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,134,17,90,14,337,461,21,13,13,4,0,7,26.3188414573669
"1021",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,137,27,101,16,323,456,10,22,22,5,2,22,18.445939540863
"1022",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,129,22,95,11,321,448,16,16,16,6,0,19,13.4075498580933
"1023",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,139,37,76,11,313,408,1,18,18,19,0,8,13.8537540435791
"1024",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,138,22,104,16,328,460,9,19,19,3,3,21,25.6546468734741
"1025",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.74501661049435,41,136,19,79,14,314,421,12,16,16,3,0,20,18.1276657581329
"1026",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,129,24,84,19,306,425,19,16,16,8,1,14,17.5743098258972
"1027",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,144,16,78,20,321,457,44,14,14,2,1,3,13.7123849391937
"1028",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,136,30,98,15,309,441,14,20,20,10,1,2,12.3877160549164
"1029",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,144,35,60,7,308,420,33,19,19,16,1,1,13.1557898521423
"1030",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,140,12,78,16,356,481,36,11,11,1,0,9,13.9945039749146
"1031",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,128,15,130,16,332,505,32,11,11,4,0,11,14.7195897102356
"1032",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,140,14,100,16,354,484,18,12,12,2,0,13,13.4475061893463
"1033",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,130,26,89,21,383,523,34,17,17,9,0,15,13.8457205295563
"1034",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,136,33,81,14,322,450,28,19,19,14,0,12,15.3964033126831
"1035",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,139,11,92,13,330,481,50,9,9,2,1,22,15.7560412883759
"1036",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,142,24,62,15,344,443,18,19,19,5,2,8,14.1349785327911
"1037",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,127,24,83,13,328,445,16,18,18,6,2,10,11.9897902011871
"1038",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,136,20,95,15,322,467,36,14,14,6,0,7,13.6496222019196
"1039",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,134,21,77,13,342,470,36,15,15,6,1,4,12.9107663631439
"1040",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,128,15,109,21,325,484,36,14,14,1,1,16,15.5126492977142
"1041",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,141,17,76,18,347,477,41,13,13,4,1,21,13.5970571041107
"1042",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,125,27,70,17,329,439,23,17,17,10,2,23,14.66273188591
"1043",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,130,24,96,12,317,457,24,20,20,4,0,25,14.5308167934418
"1044",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,115,16,122,12,314,465,16,13,13,3,1,24,14.8145661354065
"1045",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,139,28,97,18,299,433,19,18,18,10,2,6,15.4853205680847
"1046",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,133,15,98,13,309,455,35,13,13,2,1,5,17.1466734409332
"1047",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,131,18,87,10,308,438,29,14,14,4,0,20,15.1589288711548
"1048",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,137,15,103,12,336,489,36,14,14,1,0,17,15.721232175827
"1049",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,125,24,78,17,309,445,38,20,20,4,0,19,17.5753111839294
"1050",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.43266902666073,42,129,20,96,21,309,472,51,16,16,4,1,18,16.9155931472778
"1051",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,140,12,78,16,356,481,36,11,11,1,0,9,11.9884078502655
"1052",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,125,27,70,17,329,439,23,17,17,10,2,23,13.1711165904999
"1053",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,136,33,81,14,322,450,28,19,19,14,0,12,14.5038108825684
"1054",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,128,15,130,16,332,505,32,11,11,4,0,11,12.8479745388031
"1055",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,127,24,83,13,328,445,16,18,18,6,2,10,13.6690924167633
"1056",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,133,15,98,13,309,455,35,13,13,2,1,5,13.5946483612061
"1057",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,136,20,95,15,322,467,36,14,14,6,0,7,14.0075283050537
"1058",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,139,11,92,13,330,481,50,9,9,2,1,22,14.3380396366119
"1059",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,115,16,122,12,314,465,16,13,13,3,1,24,14.402642250061
"1060",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,142,24,62,15,344,443,18,19,19,5,2,8,13.862313747406
"1061",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,129,20,96,21,309,472,51,16,16,4,1,18,16.3522403240204
"1062",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,134,21,77,13,342,470,36,15,15,6,1,4,17.7311027050018
"1063",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,139,28,97,18,299,433,19,18,18,10,2,6,15.8190214633942
"1064",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,144,16,78,20,321,457,44,14,14,2,1,3,18.0901093482971
"1065",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,140,14,100,16,354,484,18,12,12,2,0,13,18.395491361618
"1066",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,130,24,96,12,317,457,24,20,20,4,0,25,18.8167598247528
"1067",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,137,15,103,12,336,489,36,14,14,1,0,17,18.4903237819672
"1068",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,125,24,78,17,309,445,38,20,20,4,0,19,18.5254037380219
"1069",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,141,17,76,18,347,477,41,13,13,4,1,21,20.4031772613525
