"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"02/16/2020 00:49:30:897 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1805","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","21","631.01906640315","70","316","872","1001","6","14","14","7","3"
"1777","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","4105.820890211936","766","268","4462","5326","2","38","38","4","3"
"1806","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","825.2440795635301","103","298","712","890","1","12","12","15","4"
"1804","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","11","1051.8865860611695","99","320","745","937","17","11","11","0","1"
"1779","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","37","5780.2407347444305","1100","258","5479","6711","50","31","31","6","0"
"1778","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","29","4227.854687147701","767","278","5453","6312","11","27","27","2","0"
"1807","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","25","967.9098683210404","70","258","756","903","9","23","23","2","7"
"1808","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","926.8431457568399","74","297","716","887","3","23","23","10","5"
"1780","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","3969.7997432769916","877","274","6054","7027","7","38","38","4","1"
"1809","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","23","716.8685995739697","75","294","777","929","9","16","16","7","4"
"1810","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","10","1044.9584023130099","103","342","780","1011","52","8","8","2","2"
"1821","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","31","873.9874523393999","78","288","715","877","8","26","26","5","7"
"1822","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","16","1023.3656450160307","93","302","773","960","36","16","16","0","4"
"1792","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","1471.5779279591711","260","233","1855","2212","11","28","28","13","2"
"1791","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","35","2524.3134025326317","422","258","2744","3352","112","29","29","6","0"
"1793","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","46","1996.244675088208","312","271","2372","2783","6","43","43","3","2"
"1794","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","46","2321.323838212954","403","268","2813","3319","12","41","41","5","6"
"1823","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","32","975.9274334983794","85","306","712","887","2","23","23","9","6"
"1824","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","36","852.4052714259898","61","271","712","844","0","24","24","12","4"
"1799","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","40","3317.953191815883","660","268","5861","6594","10","25","25","15","2"
"1797","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","27","4338.984227142334","748","273","4970","5821","18","25","25","2","0"
"1796","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","51","4170.786420782692","746","232","3599","4445","7","41","41","10","2"
"1798","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","44","3516.391712695681","647","255","5062","5805","12","39","39","5","3"
"1800","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","47","3732.455312573767","687","238","6219","6984","6","32","32","15","0"
"1825","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","31","773.0914277572202","73","281","689","840","8","18","18","13","7"
"1795","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","43","2128.6605841010146","379","244","3464","3931","9","39","39","4","3"
"1826","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","20","886.77277482771","87","309","771","929","12","16","16","4","5"
"1827","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","740.3771182694396","62","289","764","907","8","22","22","5","6"
"1828","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","644.00474014236","51","280","776","892","5","14","14","8","4"
"1830","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","802.7815325237098","63","278","665","809","12","23","23","10","5"
"1829","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","35","829.35490761513","64","264","734","883","9","27","27","8","6"
"1841","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","29","907.4410708321795","94","281","637","828","12","21","21","8","3"
"1842","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","30","805.0498308459","81","280","637","810","21","21","21","9","1"
"1844","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","32","813.0816843811201","68","295","763","913","6","22","22","10","4"
"1843","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","9","1113.3850275199811","106","339","777","987","25","8","8","1","3"
"1812","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","50","1078.6139829952194","154","232","1775","2007","6","39","39","11","4"
"1811","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","2526.1808952294923","444","257","2649","3277","94","33","33","8","1"
"1813","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","33","2204.50179036681","365","257","2512","2954","7","29","29","4","2"
"1815","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","33","3202.208513731545","622","245","3568","4288","7","30","30","3","0"
"1814","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","37","1942.4947752898242","355","253","3006","3434","3","31","31","6","2"
"1819","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","47","4043.122357414403","829","243","5282","6225","21","40","40","7","2"
"1816","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","54","2745.805174067074","448","230","3824","4358","2","42","42","12","0"
"1817","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","48","3635.2992444241477","657","222","4323","5071","6","37","37","11","0"
"1818","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","55","2701.715029252658","503","239","4874","5477","18","41","41","14","1"
"1845","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","998.0677934380803","80","312","730","906","14","19","19","8","3"
"1820","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","45","5203.018865179618","876","279","6069","7039","3","32","32","13","1"
"1846","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","28","1025.9843622614992","79","332","773","937","1","23","23","5","7"
"1847","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","16","758.3429838189597","61","295","793","966","53","16","16","0","4"
"1848","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","1016.3647137015001","95","304","724","914","5","21","21","1","5"
"1850","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","1018.6055273561403","100","302","748","934","4","17","17","5","4"
"1849","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","29","829.9732667602499","93","279","753","929","17","23","23","6","3"
"1862","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","35","749.4812072429403","55","293","701","845","10","29","29","6","9"
"1861","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","768.7011913825495","77","287","714","870","1","19","19","8","4"
"1833","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","46","1709.2292727165316","302","230","2331","2717","3","33","33","13","2"
"1834","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","34","2705.5662584205647","443","294","3096","3635","10","30","30","4","0"
"1831","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","40","2438.600333508899","432","296","2911","3525","101","33","33","7","1"
"1864","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","18","828.1917722299501","91","280","737","902","11","13","13","5","2"
"1832","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","2039.1725639752224","294","289","1796","2198","10","28","28","10","6"
"1863","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","19","1090.9819653930008","96","303","757","952","17","18","18","1","4"
"1836","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","47","2878.0851926323","554","257","3949","4603","6","42","42","5","0"
"1866","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","19","838.2666301109101","84","293","731","899","14","15","15","4","4"
"1839","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","3097.82966372272","651","266","5772","6504","16","36","36","2","1"
"1840","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","34","4768.511941798919","1020","260","6321","7430","12","31","31","3","0"
"1865","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","31","1023.2057188544409","100","294","733","901","3","18","18","13","4"
"1837","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","43","2966.113571644085","540","237","4730","5356","3","37","37","6","0"
"1838","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","4731.509988004156","814","270","5282","6183","6","33","33","3","1"
"1835","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","35","2842.228822301375","491","269","3510","4085","5","26","26","9","3"
