"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn"
"01/17/2020 16:30:59:252 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","officeRole","changeAspiration","b1","EWProbDecay","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1231","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1232","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"1233","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","9","0","0","0","0","0","0","0","9","0"
"1234","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1235","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"1236","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1238","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1237","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"1239","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"1240","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1241","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","0","0","0","0","0","0","0","0","0","0"
"1242","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","5","0","0","0","0","0","0","0","5","0"
"1243","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"1245","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","1","0","0","0","0","0","0","0","1","0"
"1244","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","4","0","0","0","0","0","0","0","4","0"
"1246","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"1248","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"1247","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"1249","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","4","0","0","0","0","0","0","0","4","0"
"1251","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"1250","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"1255","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1252","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1254","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1253","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1256","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1257","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1258","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1259","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1260","0.7","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1261","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","8","0","0","0","0","0","0","0","8","0"
"1262","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","9","0","0","0","0","0","0","0","9","0"
"1265","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","7","0","0","0","0","0","0","0","7","0"
"1263","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","4","0","0","0","0","0","0","0","4","0"
"1266","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","9","0","0","0","0","0","0","0","9","0"
"1264","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","0","0","0","0","0","0","0","0","0","0"
"1268","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1267","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"1269","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1270","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"1271","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1272","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"1273","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"1274","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1276","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1275","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","9","0","0","0","0","0","0","0","9","0"
"1277","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1278","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1279","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","6","0","0","0","0","0","0","0","6","0"
"1282","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","12","0","0","0","0","0","0","0","12","0"
"1280","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","9","0","0","0","0","0","0","0","9","0"
"1281","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","4","0","0","0","0","0","0","0","4","0"
"1283","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","2","0","0","0","0","0","0","0","2","0"
"1284","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","6","0","0","0","0","0","0","0","6","0"
"1285","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","4","0","0","0","0","0","0","0","4","0"
"1286","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","14","0","0","0","0","0","0","0","14","0"
"1287","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","11","0","0","0","0","0","0","0","11","0"
"1288","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","9","0","0","0","0","0","0","0","9","0"
"1289","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","12","0","0","0","0","0","0","0","12","0"
"1291","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","11","0","0","0","0","0","0","0","11","0"
"1290","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1292","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1293","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1294","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1295","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"1298","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1296","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","13","0","0","0","0","0","0","0","13","0"
"1297","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","5","0","0","0","0","0","0","0","5","0"
"1299","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1301","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","12","0","0","0","0","0","0","0","12","0"
"1302","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","11","0","0","0","0","0","0","0","11","0"
"1300","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1303","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","6","0","0","0","0","0","0","0","6","0"
"1304","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","4","0","0","0","0","0","0","0","4","0"
"1306","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"1305","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","16","0","0","0","0","0","0","0","16","0"
"1307","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1309","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","10","0","0","0","0","0","0","0","10","0"
"1311","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"1310","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","10","0","0","0","0","0","0","0","10","0"
"1308","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","13","0","0","0","0","0","0","0","13","0"
"1312","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"1313","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"1314","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"1315","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1316","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1317","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1318","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1319","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1320","0.7","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1321","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","1","0","0","0","0","0","0","0","1","0"
"1322","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","6","0","0","0","0","0","0","0","6","0"
"1323","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","8","0","0","0","0","0","0","0","8","0"
"1325","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","1","0","0","0","0","0","0","0","1","0"
"1324","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","8","0","0","0","0","0","0","0","8","0"
"1327","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"1326","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","12","0","0","0","0","0","0","0","12","0"
"1328","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1329","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1331","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"1332","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","11","0","0","0","0","0","0","0","11","0"
"1330","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","6","0","0","0","0","0","0","0","6","0"
"1333","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","10","0","0","0","0","0","0","0","10","0"
"1335","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"1334","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"1336","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1337","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","6","0","0","0","0","0","0","0","6","0"
"1338","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","5","0","0","0","0","0","0","0","5","0"
"1340","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1339","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1342","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","9","0","0","0","0","0","0","0","9","0"
"1341","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","15","0","0","0","0","0","0","0","15","0"
"1343","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","9","0","0","0","0","0","0","0","9","0"
"1344","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","2","0","0","0","0","0","0","0","2","0"
"1345","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","10","0","0","0","0","0","0","0","10","0"
"1346","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1348","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","17","0","0","0","0","0","0","0","17","0"
"1347","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"1349","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","12","0","0","0","0","0","0","0","12","0"
"1353","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1350","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"1351","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1352","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1354","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","9","0","0","0","0","0","0","0","9","0"
"1356","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"1355","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1358","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1357","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"1359","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1360","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","8","0","0","0","0","0","0","0","8","0"
"1361","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","0","0","0","0","0","0","0","0","0","0"
"1362","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","3","0","0","0","0","0","0","0","3","0"
"1363","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","12","0","0","0","0","0","0","0","12","0"
"1365","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"1364","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","9","0","0","0","0","0","0","0","9","0"
"1366","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1367","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","9","0","0","0","0","0","0","0","9","0"
"1368","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1370","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"1369","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","4","0","0","0","0","0","0","0","4","0"
"1371","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1372","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","10","0","0","0","0","0","0","0","10","0"
"1373","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"1376","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1374","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"1377","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1375","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"1379","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"1378","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1381","0.7","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","8","0","0","0","0","0","0","0","8","0"
"1380","0.7","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","9","0","0","0","0","0","0","0","9","0"
"1382","0.7","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","10","0","0","0","0","0","0","0","10","0"
"1383","0.7","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","15","0","0","0","0","0","0","0","15","0"
