"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/16/2020 14:11:01:084 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","startingFund","increaseChance","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","limitedFund?","random-orgWindows?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"91","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","28","0","0.016051765998756018","705","288","4808","5626","22","23","23","5","1"
"124","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","30","0","0.020618903998249394","69","313","695","849","1","24","24","6","3"
"92","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","47","0","0.017828621998958516","631","218","4810","5523","0","42","42","5","0"
"95","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","35","0","0.01647439799945971","788","272","6993","7885","28","32","32","3","0"
"123","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","20","0","0.02873918999816416","90","306","746","916","3","16","16","4","4"
"94","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","38","0","0.017587435998921652","982","287","6085","7179","14","35","35","3","1"
"96","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","31","0","0.010089117998320685","1210","260","7632","8944","23","29","29","2","0"
"126","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.08109281799800483","75","301","723","881","2","20","20","6","3"
"125","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","33","0","0.005965615998850593","84","307","688","870","8","23","23","10","4"
"128","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","39","0","0.027880211999696147","73","254","635","795","4","30","30","9","12"
"127","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","20","0","0.28321100200009175","71","254","698","840","12","15","15","5","1"
"131","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","24","0","0.07685687199867841","96","305","722","903","3","17","17","7","4"
"130","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.09576067399903065","104","301","783","967","8","18","18","8","2"
"132","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","33","0","0.06106359399711936","71","263","692","850","5","24","24","9","7"
"129","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","28","0","0.032178507999890194","56","273","731","864","16","20","20","8","4"
"109","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","35","0","6.928999980755357E-4","190","238","1373","1633","10","25","25","10","2"
"111","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","35","0","0.03141629800005763","326","264","2487","2900","3","31","31","4","3"
"110","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","35","0","0.013756023998718003","213","243","1968","2258","7","29","29","6","0"
"112","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.005668793997909649","358","237","3011","3455","12","30","30","9","1"
"113","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","23","0","0.0062426759986231595","623","309","3693","4432","26","21","21","2","1"
"114","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.015856751996964125","514","259","4095","4720","16","35","35","4","1"
"117","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","41","0","0.013150713997277297","824","255","5442","6345","6","31","31","10","1"
"115","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.010790437999004698","642","244","4550","5268","7","30","30","9","0"
"116","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","28","0","0.019711956000588504","851","280","5452","6411","26","27","27","1","1"
"118","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","20","0","0.019718233999149515","982","283","6923","7990","15","19","19","1","0"
"146","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","23","0","0.07794571599885503","88","270","713","879","6","20","20","3","8"
"119","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","28","0","0.011334075997966764","979","303","7095","8266","99","24","24","4","0"
"120","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","38","0","0.02535973799777347","1015","230","7416","8514","17","31","31","7","0"
"147","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","11","0","0.019214386000069972","102","323","831","994","4","8","8","3","3"
"148","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","22","0","0.2589067339995901","88","325","792","962","3","17","17","5","4"
"145","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","12","0","0.17489054999774667","90","311","751","938","27","12","12","0","3"
"149","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","19","0","0.002545100000852063","68","302","742","891","19","13","13","6","3"
"151","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","27","0","0.044030441997993774","74","291","693","861","20","18","18","9","3"
"150","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","22","0","0.04663922999956549","72","286","773","923","10","16","16","6","3"
"152","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","13","0","0.013407423999113321","82","314","784","953","14","10","10","3","3"
"153","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","15","0","0.018188506001131532","110","296","743","930","15","11","11","4","1"
"154","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","27","0","0.10261250199851069","77","280","762","923","4","20","20","7","6"
"155","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","46","0","0.010162401998473625","78","257","654","816","4","33","33","13","7"
"156","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","19","0","0.01827780799848666","82","285","802","962","4","13","13","6","4"
"135","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","48","0","0.004960465999772179","211","218","2226","2517","6","37","37","11","3"
"134","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","24","0","0.010492927998864143","335","294","1962","2393","17","23","23","1","0"
"133","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","28","0","0.015013260000224182","172","265","1389","1663","29","24","24","4","3"
"136","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","40","0","0.0159689059988406","320","273","3014","3426","12","38","38","2","2"
"137","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","55","0","0.026388265998706473","323","220","3224","3630","7","42","42","13","0"
"139","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","33","0","0.015177677999291594","579","273","4811","5484","11","31","31","2","0"
"138","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","20","0","0.009863568001081235","768","324","4356","5245","32","19","19","1","2"
"140","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","19","0","0.014668091998686794","869","323","5749","6733","26","19","19","0","2"
"169","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","29","0","0.19902720799894502","70","287","722","854","2","16","16","13","6"
"141","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","48","0","0.004671852000081245","773","210","5206","6057","5","34","34","14","0"
"142","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","45","0","0.005654609997578053","873","249","6058","7010","4","37","37","8","2"
"171","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","19","0","0.06412312999892222","71","310","800","957","21","14","14","5","5"
"170","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","40","0","0.018654467998860946","83","257","716","872","3","28","28","12","2"
"172","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","14","0","0.030649519999187635","98","297","727","903","17","11","11","3","1"
"143","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","33","0","0.007995549999657792","1103","265","7002","8203","13","29","29","4","0"
"144","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","54","0","0.027836413999320797","1114","245","6425","7646","7","44","44","10","0"
"174","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","33","0","0.07539956600021624","67","303","721","888","8","26","26","7","10"
"175","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","28","0","0.010100653999769449","70","245","691","834","3","23","23","5","9"
"173","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","17","0","0.011402652000459534","65","323","790","964","30","13","13","4","2"
"176","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","30","0","0.01878017799952092","70","287","698","858","8","21","21","9","4"
"178","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","29","0","0.0023330280005255943","92","296","728","917","9","24","24","5","4"
"179","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","11","0","0.012443565999642914","122","310","777","988","8","11","11","0","1"
"177","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","18","0","0.18439005199710423","99","301","721","906","16","13","13","5","3"
"180","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","33","0","0.0012722899987396286","64","264","730","883","16","23","23","10","5"
"157","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","27","0","0.00558224399922147","199","307","1449","1737","2","24","24","3","2"
"158","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","25","0","0.0023429520011803984","294","310","1979","2401","33","24","24","1","1"
"160","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","59","0","0.004001410000269878","308","242","2602","3002","1","48","48","11","4"
"159","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","33","0","4.3092000053834845E-4","287","235","2513","2869","6","28","28","5","1"
"161","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","41","0","0.021488059999314135","468","271","3448","4005","8","34","34","7","2"
"193","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","31","0","0.1280940079988646","63","261","694","828","3","23","23","8","4"
"163","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","32","0","0.016204033999524192","706","247","4703","5491","12","28","28","4","2"
"162","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","33","0","0.012414943998985795","627","288","4158","4881","4","30","30","3","3"
"195","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","23","0","0.02565576399937597","109","320","695","916","18","18","18","5","4"
"165","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","23","0","0.0060342200026655135","1135","307","6011","7244","16","18","18","5","1"
