"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"network"
"02/18/2020 17:58:27:771 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"754","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","10","2786.909010299999","96","308","786","956","13","7","7","3","1"
"752","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","9","3057.3829352699977","117","334","828","1041","37","6","6","3","2"
"756","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","25","2568.6622507959983","100","303","749","938","1","18","18","7","3"
"757","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","16","2740.0898711740074","84","320","770","949","41","12","12","4","3"
"758","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","16","2753.2487350639985","103","317","775","986","28","14","14","2","5"
"759","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","17","2565.748741838003","93","284","730","907","5","15","15","2","3"
"761","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","28","2457.305730430003","85","264","756","902","0","16","16","12","2"
"760","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","19","2731.485019838007","107","282","687","911","36","16","16","3","5"
"762","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","11","2960.896321448001","99","321","802","994","35","10","10","1","4"
"764","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","32","2423.6534633400015","70","291","702","858","2","20","20","12","2"
"763","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","19","2682.2712714280015","100","293","744","926","11","14","14","5","3"
"766","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","17","2708.560486214002","93","283","781","962","33","10","10","7","4"
"767","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","33","2472.3626994100027","104","311","723","916","8","20","20","13","4"
"765","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","11","2860.0275978240006","60","325","795","971","68","8","8","3","2"
"768","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","24","2506.3862027099995","121","308","660","893","10","16","16","8","5"
"771","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","22","2485.534466455998","73","306","729","879","4","14","14","8","4"
"769","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","20","2730.4233330500033","100","324","800","978","7","17","17","3","7"
"773","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","14","2680.378751211998","114","314","746","952","16","9","9","5","3"
"770","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","25","2613.1655135420024","64","297","761","922","11","20","20","5","9"
"772","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","14","2850.711556718006","121","333","795","1001","5","11","11","3","2"
"774","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","9","2967.7580954860055","99","343","812","1034","56","7","7","2","4"
"777","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","24","2324.849510308","78","287","732","877","5","14","14","10","4"
"775","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","16","2675.1485783040025","112","263","713","902","18","14","14","2","2"
"778","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","23","2486.557302482007","98","284","747","938","6","16","16","7","5"
"776","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","22","2387.1999391560016","91","287","704","876","2","14","14","8","5"
"779","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","27","2265.062751216001","81","291","668","828","5","16","16","11","5"
"780","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","30","2374.3789456779987","80","290","700","860","8","20","20","10","6"
"782","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","24","2438.2123269640024","62","295","747","904","27","16","16","8","4"
"781","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","22","2580.192419790002","83","298","777","954","25","18","18","4","5"
"785","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","25","2275.861255634002","93","286","708","881","3","17","17","8","3"
"783","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","20","2600.2843369960015","75","291","739","918","26","17","17","3","4"
"784","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","15","2797.6969037240033","86","322","781","956","16","13","13","2","4"
"786","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","17","2636.7165101180026","70","309","766","921","21","15","15","2","5"
"788","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","23","2442.4720906999996","74","287","754","900","4","15","15","8","3"
"787","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","10","2895.894738377999","97","331","798","980","16","10","10","0","0"
"791","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","29","2334.6862184240063","92","276","729","900","14","18","18","11","6"
"789","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","14","2856.0696765340044","89","314","765","978","66","14","14","0","2"
"792","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","20","2402.999275754001","79","301","707","883","46","6","6","14","0"
"794","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","14","2828.7893182460007","86","314","806","1006","37","12","12","2","4"
"793","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","12","2752.5924507860022","79","315","743","946","56","9","9","3","2"
"790","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","18","2864.3414567220025","105","291","783","995","36","16","16","2","4"
"795","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","22","2724.408090964001","79","303","745","916","8","18","18","4","5"
"797","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","18","2716.590441110002","79","291","733","932","51","10","10","8","3"
"796","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","20","2631.093917192003","122","301","731","943","1","16","16","4","4"
"800","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","19","2831.7277064980003","93","304","802","977","11","17","17","2","5"
"798","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","14","2677.519987742002","56","338","798","958","43","9","9","5","3"
"799","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","8","3003.880170262002","88","309","838","1003","29","8","8","0","2"
