"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn"
"02/02/2020 00:02:46:083 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","officeRole","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"788","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.01","true","false","true","1001","57","742","267","374","1290","35","47","47","10","10"
"737","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","0","0","true","true","true","1001","73","754","252","116","1164","7","57","57","16","0"
"790","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.02","true","false","true","1001","45","424","260","844","1394","19","35","35","10","8"
"792","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.03","true","false","true","1001","23","146","301","1253","1465","10","20","20","3","6"
"741","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","0","0.02","true","true","true","1001","52","283","241","782","1251","12","37","37","15","0"
"794","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0","true","false","true","1001","77","1097","252","128","1303","10","68","68","9","14"
"743","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","0","0.03","true","true","true","1001","23","104","297","1318","1496","8","10","10","13","0"
"751","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0.03","true","true","true","1001","12","143","310","1418","1655","44","9","9","3","3"
"796","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.01","true","false","true","1001","54","978","264","348","1395","22","47","47","7","15"
"749","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0.02","true","true","true","1001","47","385","298","887","1479","40","39","39","8","5"
"798","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.02","true","false","true","1001","55","442","239","765","1255","9","39","39","16","11"
"747","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0.01","true","true","true","1001","51","814","297","334","1406","13","49","49","2","5"
"800","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.03","true","false","true","1001","28","194","301","1379","1594","1","20","20","8","12"
"745","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0","true","true","true","1001","62","927","234","63","1231","21","54","54","8","3"
"802","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0","true","false","true","1001","78","720","239","107","1131","18","64","64","14","0"
"804","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.01","true","false","true","1001","34","753","344","382","1560","111","34","34","0","0"
"753","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0","true","true","true","1001","66","868","258","73","1120","29","55","55","11","9"
"806","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.02","true","false","true","1001","31","363","250","892","1454","20","28","28","3","0"
"755","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0.01","true","true","true","1001","65","735","259","306","1202","16","51","51","14","9"
"808","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.03","true","false","true","1001","15","95","320","1448","1641","27","12","12","3","0"
"757","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0.02","true","true","true","1001","41","491","279","783","1398","17","35","35","6","12"
"810","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0","true","false","true","1001","88","782","211","124","1136","23","69","69","19","6"
"812","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.01","true","false","true","1001","47","789","225","365","1352","30","41","41","6","4"
"759","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0.03","true","true","true","1001","30","90","279","1396","1542","6","18","18","12","3"
"814","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.02","true","false","true","1001","56","319","268","813","1321","4","43","43","13","4"
"761","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","1","0","true","true","true","1001","80","958","239","112","1159","21","68","68","12","14"
"816","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.03","true","false","true","1001","21","125","312","1334","1537","16","14","14","7","0"
"765","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","1","0.02","true","true","true","1001","38","573","279","869","1492","16","34","34","4","9"
"818","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0","true","false","true","1001","66","892","267","82","1141","11","59","59","7","13"
"763","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","1","0.01","true","true","true","1001","55","886","236","371","1319","11","51","51","4","15"
"820","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.01","true","false","true","1001","77","690","216","273","1110","6","62","62","15","11"
"767","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","36","1","1","0.03","true","true","true","1001","19","175","270","1390","1591","8","18","18","1","5"
"822","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.02","true","false","true","1001","49","393","277","856","1376","18","44","44","5","9"
"775","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0.03","true","true","true","1001","22","128","302","1297","1541","16","16","16","6","0"
"771","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0.01","true","true","true","1001","72","626","236","310","1231","22","62","62","10","0"
"824","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.03","true","false","true","1001","16","143","339","1331","1523","7","15","15","1","8"
"769","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0","true","true","true","1001","79","877","240","34","1233","26","62","62","17","0"
"773","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0.02","true","true","true","1001","50","395","269","707","1322","7","35","35","15","0"
"777","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0","true","true","true","1001","94","772","197","32","1028","18","76","76","18","9"
"826","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0","true","false","true","1001","81","949","233","89","1121","15","68","68","13","19"
"828","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.01","true","false","true","1001","65","904","271","365","1339","18","52","52","13","17"
"830","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.02","true","false","true","1001","59","381","235","725","1154","5","43","43","16","16"
"781","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0.02","true","true","true","1001","40","436","295","730","1339","5","33","33","7","4"
"832","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.03","true","false","true","1001","22","177","292","1404","1610","10","19","19","3","10"
"834","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0","0","true","false","true","1001","82","647","227","108","1036","4","63","63","19","0"
"779","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0.01","true","true","true","1001","66","753","213","285","1231","6","55","55","11","4"
"836","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.01","true","false","true","1001","72","688","274","301","1315","12","63","63","9","0"
"783","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0.03","true","true","true","1001","34","113","323","1238","1438","4","26","26","8","2"
"838","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.02","true","false","true","1001","36","380","275","808","1407","25","31","31","5","0"
"785","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0","true","true","true","1001","87","886","233","46","1112","15","70","70","17","10"
"787","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.01","true","true","true","1001","78","839","233","223","1213","1","57","57","21","11"
"840","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.03","true","false","true","1001","17","70","274","1290","1448","21","11","11","6","0"
"789","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.02","true","true","true","1001","40","503","268","769","1379","5","31","31","9","5"
"842","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0","true","false","true","1001","62","947","240","92","1266","24","48","48","14","4"
"793","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0","true","true","true","1001","77","1009","272","30","1111","5","67","67","10","14"
"844","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0.01","true","false","true","1001","54","763","248","305","1263","5","43","43","11","4"
"795","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.01","true","true","true","1001","72","994","266","170","1231","7","60","60","12","19"
"791","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.03","true","true","true","1001","32","176","306","1173","1425","19","17","17","15","1"
"846","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0.02","true","false","true","1001","35","423","260","811","1385","14","33","33","2","4"
"799","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.03","true","true","true","1001","16","198","310","1457","1711","40","16","16","0","4"
"848","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0.03","true","false","true","1001","26","112","321","1309","1514","16","19","19","7","4"
"797","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.02","true","true","true","1001","51","526","258","703","1278","7","42","42","9","12"
"850","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0","true","false","true","1001","107","704","203","56","936","2","87","87","20","11"
"852","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0.01","true","false","true","1001","65","689","253","271","1121","20","54","54","11","11"
"801","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0","true","true","true","1001","76","727","255","77","1134","22","63","63","13","0"
"854","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0.02","true","false","true","1001","48","501","283","821","1452","14","38","38","10","7"
"856","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0.03","true","false","true","1001","11","155","322","1436","1652","30","11","11","0","5"
"803","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.01","true","true","true","1001","56","748","248","362","1415","35","48","48","8","0"
"805","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.02","true","true","true","1001","25","396","300","722","1377","65","23","23","2","0"
"809","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0","true","true","true","1001","77","903","257","41","1215","28","72","72","5","8"
"858","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","1","0","true","false","true","1001","75","1068","267","74","1241","31","68","68","7","20"
"807","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.03","true","true","true","1001","24","142","307","1105","1377","13","16","16","8","0"
"860","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","1","0.01","true","false","true","1001","64","840","217","342","1251","21","48","48","16","16"
"811","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.01","true","true","true","1001","71","648","234","228","1096","11","63","63","8","7"
"862","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","1","0.02","true","false","true","1001","42","512","250","797","1355","11","35","35","7","11"
"864","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","1","1","0.03","true","false","true","1001","25","191","325","1438","1657","6","22","22","3","8"
"813","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.02","true","true","true","1001","37","480","251","848","1516","24","36","36","1","5"
"866","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","24","0.3","0","0","true","false","true","1001","95","864","216","121","1293","14","86","86","9","0"
"815","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.03","true","true","true","1001","23","127","307","1362","1572","15","17","17","6","1"
"868","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","24","0.3","0","0.01","true","false","true","1001","60","920","256","524","1746","25","48","48","12","0"
"870","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","24","0.3","0","0.02","true","false","true","1001","41","536","266","1102","1883","38","37","37","4","0"
"817","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0","true","true","true","1001","68","1018","272","29","1218","15","50","50","18","6"
"872","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","24","0.3","0","0.03","true","false","true","1001","13","108","324","1889","2140","75","11","11","2","0"
"819","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.01","true","true","true","1001","60","821","249","287","1266","6","53","53","7","8"
"874","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","24","0.3","0.3","0","true","false","true","1001","97","955","217","134","1324","8","81","81","16","11"
"821","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.02","true","true","true","1001","55","463","240","732","1317","6","48","48","7","8"
"876","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","24","0.3","0.3","0.01","true","false","true","1001","88","788","224","353","1361","16","63","63","25","6"
"823","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.03","true","true","true","1001","38","141","256","1179","1375","4","25","25","13","9"
"878","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","24","0.3","0.3","0.02","true","false","true","1001","35","543","264","1145","1849","8","31","31","4","3"
"827","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.01","true","true","true","1001","49","1060","291","262","1390","26","42","42","7","12"
"880","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","24","0.3","0.3","0.03","true","false","true","1001","18","179","292","2078","2319","14","18","18","0","3"
"825","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0","true","true","true","1001","75","1014","254","38","1122","7","63","63","12","15"
"829","0.4","4","0.08","15","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.02","true","true","true","1001","45","558","241","785","1389","7","39","39","6","13"
"882","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","24","0.3","0.6","0","true","false","true","1001","95","983","200","143","1295","12","77","77","18","16"
