"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/18/2020 23:18:36:796 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","startingFund","increaseChance","reduceWindows","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"732","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","67","5299.995473692007","0.004526307992078316","34","201","897","1005","1","56","56","11","9"
"733","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","57","5299.978495948","0.0215040519961045","54","201","1059","1209","9","53","53","4","9"
"734","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","63","5299.941499260002","0.05850074000159777","70","202","1159","1313","5","51","51","12","8"
"735","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","71","5299.967565023994","0.03243497599768208","77","210","1225","1398","0","58","58","13","9"
"736","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","46","5299.999812631998","1.8736798994378745E-4","142","269","1487","1720","4","41","41","5","1"
"737","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","61","5299.990793176011","0.009206824000121294","79","208","1566","1726","3","53","53","8","5"
"738","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","40","2447.1932971119995","2852.8067028879914","20","282","369","472","4","23","23","17","8"
"739","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","36","3325.846798576003","1974.1532014239963","25","270","499","598","11","30","30","6","9"
"740","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","55","3881.7633765400064","1418.236623459988","17","236","602","705","2","42","42","13","9"
"742","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","61","5299.758186772007","0.24181322799426663","48","242","818","967","4","53","53","8","8"
"741","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","40","5298.757230331993","1.2427696679954376","40","289","819","954","9","37","37","3","7"
"743","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","69","5299.510786456004","0.4892135439963332","34","210","933","1051","3","60","60","9","8"
"744","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","58","5299.863722936008","0.1362770639877815","52","235","1068","1197","4","44","44","14","8"
"748","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","56","5299.957486272006","0.0425137280011576","88","210","1561","1717","1","39","39","17","4"
"749","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","41","2593.0690832919995","2706.930916707993","11","295","349","457","5","32","32","9","17"
"746","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","60","5299.945084048","0.054915951991236334","65","199","1340","1484","2","51","51","9","7"
"747","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","56","5299.940202976007","0.05979702398935771","81","201","1487","1659","11","51","51","5","5"
"745","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","57","5299.783381780016","0.21661821999102537","63","217","1217","1355","2","50","50","7","5"
"750","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","56","3206.5111724440007","2093.4888275559947","27","256","430","563","2","50","50","6","22"
"751","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","47","3959.312393852004","1340.6876061479954","37","261","619","748","4","40","40","7","11"
"752","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","48","4959.1128678400055","340.8871321599926","48","261","734","876","7","43","43","5","6"
"755","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","55","5299.9044237240005","0.09557627598718277","96","234","1081","1268","3","50","50","5","6"
"754","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","50","5299.810733148009","0.18926685199989812","66","221","966","1122","5","48","48","2","6"
"753","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","63","5196.822953575999","103.17704642399659","51","239","758","930","14","57","57","6","5"
"756","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","50","5299.951705044001","0.04829495599144096","80","219","1290","1438","10","40","40","10","1"
"757","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","58","5299.990970972004","0.009029027998447514","96","221","1315","1498","4","50","50","8","3"
"760","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","35","2543.971581832003","2756.028418167995","14","284","362","462","0","25","25","10","13"
"759","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","63","5299.951781579998","0.04821841999938936","76","223","1552","1718","0","56","56","7","6"
"758","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","61","5299.866922787998","0.1330772119910768","106","212","1358","1554","2","54","54","7","5"
"762","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","49","4052.4084747560014","1247.5915252439884","17","240","616","720","10","42","42","7","12"
"763","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","50","4799.59039364","500.40960635999664","32","232","730","841","4","44","44","6","10"
"761","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","29","3482.102568056004","1817.8974319439872","13","261","533","619","14","24","24","5","8"
"764","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","60","5299.779786360005","0.220213639999443","29","227","874","989","2","49","49","11","11"
"765","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","48","5299.955670947999","0.044329051996931046","46","241","1032","1148","0","41","41","7","9"
"767","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","66","5299.9881474159965","0.011852583995319854","78","204","1131","1299","1","53","53","13","7"
"766","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","56","5299.825198411995","0.1748015880067344","61","235","1059","1212","6","50","50","6","9"
"768","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","61","5299.999366288007","6.337120041690625E-4","77","181","1274","1426","1","49","49","12","8"
"769","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","59","5299.942882144007","0.05711785599567154","88","236","1419","1596","2","54","54","5","7"
"770","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","56","5299.964104776005","0.03589522399287137","136","228","1591","1819","1","49","49","7","2"
"771","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","38","2490.860497744001","2809.139502255993","15","313","366","480","8","29","29","9","17"
"772","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","53","3562.4248167200053","1737.57518328","16","263","497","616","3","43","43","10","17"
"773","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","42","4349.3404248239995","950.6595751760017","38","271","696","807","4","32","32","10","9"
"775","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","55","5298.722069868002","1.2779301319970577","44","205","869","994","4","49","49","6","9"
"774","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","52","4366.414139084","933.5858609160007","38","234","671","803","1","47","47","5","11"
"776","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","51","5299.994211836","0.005788164002916929","75","272","994","1166","3","44","44","7","8"
"778","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","56","5299.870698512007","0.12930148799897534","80","235","1199","1365","3","51","51","5","2"
"777","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","50","5299.974679372002","0.025320627998979717","79","206","1140","1298","1","48","48","2","5"
"779","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","62","5299.989507472002","0.010492528000959567","88","205","1221","1399","4","51","51","11","8"
"780","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","62","5299.947974072001","0.052025928002391364","56","201","1470","1609","1","55","55","7","2"
"783","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","39","3455.1995610320023","1844.8004389679909","26","264","523","621","1","30","30","9","11"
"781","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","63","5299.939502208013","0.060497791998673556","101","226","1526","1728","5","56","56","7","5"
"782","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","33","2570.3309864720036","2729.669013527991","19","271","354","456","12","25","25","8","15"
"784","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","53","3787.8922456960045","1512.1077543040005","30","247","589","701","0","42","42","11","13"
