"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"02/16/2020 00:28:45:655 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"113","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","1966.6750256366438","289","283","2533","2910","9","23","23","8","0"
"117","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","3044.0786877942264","543","267","4674","5322","13","37","37","4","0"
"115","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","3712.8024783388855","639","304","3632","4389","17","29","29","3","2"
"114","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","21","2306.8233434859294","355","272","3338","3774","18","16","16","5","0"
"118","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","3786.196185994867","684","247","5099","5856","2","29","29","10","1"
"119","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","4859.784000177937","799","267","5968","6855","7","24","24","7","1"
"116","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","3008.383068663633","510","250","3904","4505","6","34","34","10","1"
"124","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","1977.1089969841219","376","252","2822","3278","5","30","30","15","2"
"121","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","53","1977.2323025192075","346","249","2664","3201","101","45","45","8","1"
"123","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","47","1869.8884190947838","319","227","2345","2745","0","32","32","15","4"
"122","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","18","2148.1813035075625","297","301","2069","2478","25","18","18","0","0"
"120","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","28","5658.06608908708","1118","303","6359","7602","32","28","28","0","0"
"125","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","3028.139470497237","522","272","3672","4295","15","31","31","2","0"
"128","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","3289.6243563436897","615","283","5293","5998","13","33","33","7","1"
"130","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","5013.020823833517","843","264","6344","7343","75","33","33","5","1"
"127","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","51","3860.2531592170385","714","226","4168","4978","2","41","41","10","0"
"126","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","3297.9006534776386","530","291","4146","4792","28","32","32","5","1"
"131","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","2186.032776935042","389","257","2666","3209","90","37","37","8","4"
"129","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","29","4746.748773178451","898","308","5975","6981","27","26","26","3","0"
"135","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","2675.8561762023282","448","259","3581","4138","31","34","34","8","0"
"132","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","49","1478.1987095663712","210","286","1904","2203","9","38","38","11","3"
"134","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","48","1594.300629898173","284","248","2918","3278","3","38","38","10","1"
"136","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","3336.491444452125","585","241","3785","4463","4","34","34","11","2"
"133","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","1814.2182508713338","336","279","2459","2885","5","30","30","5","1"
"137","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","52","3756.197794117057","684","227","4176","4943","1","41","41","11","1"
"139","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","50","3851.2239075818134","836","240","5217","6161","13","39","39","11","1"
"138","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","3418.656760291419","651","254","5286","6020","10","33","33","7","5"
"140","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","4534.032787746305","764","246","6534","7381","11","33","33","3","1"
"141","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","2677.8169755161994","405","260","2759","3354","100","37","37","3","0"
"144","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","2667.3611559752717","434","267","2985","3520","6","31","31","9","1"
"142","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","1701.549458576551","247","283","1896","2262","32","32","32","5","4"
"143","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","2373.0106082001357","391","275","2447","2948","23","31","31","4","1"
"147","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","4169.495695258078","703","302","4654","5474","36","26","26","5","0"
"146","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","47","2692.0757543575587","486","247","3948","4527","11","38","38","9","1"
"148","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","3922.7505445593106","680","268","5288","6057","15","30","30","9","1"
"151","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","2946.0849255410476","441","260","2891","3529","99","39","39","2","2"
"149","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","53","3660.498428118225","690","226","5361","6135","2","48","48","5","3"
"145","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","1725.69637773873","324","240","3601","3993","3","33","33","7","0"
"154","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","26","2551.958090986406","476","277","3169","3719","3","24","24","2","2"
"150","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","52","3446.5328384023064","775","236","5805","6659","1","38","38","14","2"
"153","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","1490.1283855522802","255","233","2431","2767","2","36","36","8","2"
"156","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","16","4704.340239647287","795","303","4443","5332","12","16","16","0","0"
"152","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","1547.1352639124111","246","287","2047","2370","13","27","27","6","1"
"155","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","2607.8643006850884","451","258","3503","4037","3","27","27","14","0"
"160","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","4273.681764996112","853","246","6014","6954","2","36","36","8","2"
"157","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","2601.4154585409083","446","218","4584","5119","15","39","39","6","0"
"159","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","49","3554.0141782721294","738","270","5342","6223","48","37","37","12","0"
"162","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","1629.7064943683408","225","246","1878","2181","4","29","29","10","2"
"158","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","29","4630.028340592919","842","293","5412","6356","24","27","27","2","1"
"165","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","2703.8048157826224","443","268","3615","4134","7","19","19","17","2"
"161","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","15","3305.116364620855","483","317","2828","3520","128","14","14","1","0"
"166","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","3185.935157571114","610","269","4025","4725","5","29","29","9","1"
"164","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","2229.125898592805","360","237","2945","3407","19","35","35","6","4"
"163","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","29","1934.9726126772587","311","278","2679","3074","5","24","24","5","0"
"167","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","26","3611.4696392325286","605","270","5084","5775","19","22","22","4","1"
"168","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","26","4521.4213716691265","764","317","5682","6539","8","25","25","1","1"
"169","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","3911.2294893851736","732","244","5547","6386","25","34","34","10","0"
"171","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","2208.9986095617","359","264","2529","3069","97","31","31","9","0"
"172","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","19","2044.1596980641384","307","344","2119","2525","21","19","19","0","0"
"170","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","5280.826196834661","853","267","6430","7377","8","32","32","3","2"
"173","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","2184.3525316357814","387","268","2540","3029","19","32","32","4","1"
"175","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","2712.2386467747606","431","251","3410","3933","5","36","36","7","1"
"176","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","24","3938.1294885369357","637","305","4376","5120","20","23","23","1","0"
"174","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","1703.708828822611","294","222","2992","3363","11","28","28","13","0"
"179","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","54","2345.8741306143334","453","244","5452","5984","2","40","40","14","1"
"177","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","3811.8363543015334","658","269","4724","5471","10","29","29","5","0"
"181","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","2831.751842139806","469","285","2654","3318","111","30","30","3","1"
"182","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","1372.6138105273496","200","259","1923","2210","8","31","31","5","2"
"178","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","4757.189498885345","876","279","5246","6222","8","30","30","2","0"
"180","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","4811.07176775217","958","237","6129","7189","5","35","35","5","0"
"185","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","2971.6530587824554","460","244","3270","3833","9","43","43","3","3"
"183","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","1658.6913369000595","280","244","2421","2764","1","29","29","10","1"
"184","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","2516.978655201509","414","281","3026","3524","5","32","32","10","1"
"187","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","51","2658.0206895431443","529","208","4300","4902","0","39","39","12","2"
"188","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","29","4755.279044472406","894","285","5322","6323","13","28","28","1","0"
"189","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","4572.5031157910635","914","249","5757","6764","5","29","29","6","1"
"192","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","23","2198.2871832069613","289","317","2091","2470","9","23","23","0","0"
"186","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","3549.517910171009","624","281","3888","4641","30","34","34","6","1"
"190","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","29","4796.306323743711","1006","304","6606","7726","18","27","27","2","0"
"191","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","2671.5924509269535","438","248","2849","3487","118","31","31","6","1"
"193","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","1938.256871077799","367","267","2342","2798","4","34","34","11","1"
"194","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","30","2524.0389432485417","379","293","3242","3715","11","27","27","3","3"
"195","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","2358.3311254729815","463","244","3426","3970","5","33","33","8","1"
"196","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","3390.288315308639","587","271","4469","5176","57","23","23","2","0"
"197","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","4322.518091808126","791","270","4454","5351","7","35","35","4","0"
"198","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","4455.266163404751","854","270","5179","6125","4","29","29","3","0"
"199","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","5149.944706796936","913","311","6012","7029","7","31","31","1","1"
"201","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","2357.8576015287613","437","263","2685","3302","101","37","37","7","1"
"204","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","26","3237.6084095217566","556","300","3139","3807","4","26","26","0","0"
"203","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","3111.0147274153537","463","277","2544","3105","12","25","25","0","1"
"200","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","5209.479626112534","866","228","5997","6958","7","37","37","7","1"
"205","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","2557.3887004376743","543","268","3523","4148","6","32","32","7","3"
