"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"numWindows"
"02/18/2020 00:38:57:572 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","limitedFund?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"2003","0.3","4","0.08","34","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","42","15503.366497428002","196","249","2525","2796","4","38","38","4","1"
"2010","0.3","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","22","1874.3320982240004","15","329","222","329","7","14","14","8","14"
"2009","0.3","4","0.08","40","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","68","15590.433999111887","160","196","2550","2815","7","58","58","10","4"
"2007","0.3","4","0.08","38","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","62","15389.206463943823","157","220","2613","2848","4","47","47","15","1"
"2008","0.3","4","0.08","39","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","54","16514.61305489986","265","250","2570","2938","8","51","51","3","3"
"2011","0.3","4","0.08","1","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","18","1669.584969852001","14","308","209","308","10","11","11","7","11"
"2012","0.3","4","0.08","2","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","34","1875.030561164","25","258","249","347","3","23","23","11","14"
"2014","0.3","4","0.08","4","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","31","2835.0339457080026","42","267","414","527","1","16","16","15","5"
"2013","0.3","4","0.08","3","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","19","3052.5163388560004","32","313","388","514","14","18","18","1","10"
"2016","0.3","4","0.08","6","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","45","3443.3263229720033","37","270","558","673","2","32","32","13","7"
"2015","0.3","4","0.08","5","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","28","3480.075330896002","62","294","510","656","9","21","21","7","6"
"2018","0.3","4","0.08","8","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","44","4758.253886920001","47","255","728","867","9","34","34","10","9"
"2017","0.3","4","0.08","7","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","36","4096.219312332005","61","252","615","754","4","28","28","8","6"
"2019","0.3","4","0.08","9","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","40","5847.674570960009","60","288","883","1030","7","34","34","6","6"
"2020","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","47","5598.497671747999","65","262","805","971","13","35","35","12","8"
"2022","0.3","4","0.08","12","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","38","6791.833960084009","60","282","1046","1186","10","34","34","4","11"
"2023","0.3","4","0.08","13","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","50","6482.859088512002","92","286","1002","1197","15","38","38","12","9"
"2021","0.3","4","0.08","11","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","51","5486.009136536006","64","204","885","1030","5","40","40","11","6"
"2024","0.3","4","0.08","14","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","52","6029.688187615992","87","240","1005","1171","2","38","38","14","7"
"2025","0.3","4","0.08","15","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","60","6845.446965344011","91","244","1103","1282","1","50","50","10","9"
"2027","0.3","4","0.08","17","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","51","8328.025049416012","61","258","1303","1445","5","44","44","7","4"
"2026","0.3","4","0.08","16","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","46","7816.625517155994","85","266","1183","1362","6","38","38","8","7"
"2028","0.3","4","0.08","18","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","64","7233.386240508011","75","227","1223","1378","1","50","50","14","7"
"2029","0.3","4","0.08","19","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","54","8166.006079696025","117","220","1315","1520","17","42","42","12","3"
"2030","0.3","4","0.08","20","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","62","7997.490591068022","100","222","1322","1519","3","44","44","18","1"
"2033","0.3","4","0.08","23","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","56","9869.794850911976","157","253","1641","1913","11","47","47","9","3"
"2031","0.3","4","0.08","21","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","61","8862.404588176008","80","216","1470","1633","7","49","49","12","12"
"2032","0.3","4","0.08","22","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","55","8407.095861848009","146","219","1353","1591","6","46","46","9","4"
"2034","0.3","4","0.08","24","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","53","11129.279212027945","157","233","1839","2084","14","48","48","5","3"
"2035","0.3","4","0.08","25","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","54","9562.206820744015","145","243","1674","1915","5","43","43","11","5"
"2036","0.3","4","0.08","26","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","59","9640.202416571961","149","226","1657","1893","1","45","45","14","1"
"2037","0.3","4","0.08","27","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","54","11627.524942272","108","205","1871","2049","5","44","44","10","3"
"2038","0.3","4","0.08","28","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","55","11851.754174651976","181","235","1803","2090","10","52","52","3","7"
"2039","0.3","4","0.08","29","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","62","11085.910066619983","165","197","1883","2139","3","51","51","11","3"
"2040","0.3","4","0.08","30","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","55","12155.24430454796","141","232","2112","2338","7","47","47","8","3"
"2041","0.3","4","0.08","31","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","57","11534.27349138798","133","213","1991","2205","3","49","49","8","5"
"2042","0.3","4","0.08","32","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","50","15397.390840607932","223","241","2406","2733","13","46","46","4","7"
"2043","0.3","4","0.08","33","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","62","13548.116554207938","214","221","2191","2493","6","53","53","9","4"
"2045","0.3","4","0.08","35","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","55","12810.71580731998","185","240","2269","2548","5","42","42","13","4"
"2044","0.3","4","0.08","34","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","53","13545.098590575935","152","252","2299","2533","8","40","40","13","4"
"2046","0.3","4","0.08","36","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","66","13958.335394147944","150","194","2304","2535","5","50","50","16","2"
"2047","0.3","4","0.08","37","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","62","15748.581790323919","190","215","2559","2833","4","54","54","8","2"
"2049","0.3","4","0.08","39","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","65","14868.950351308062","173","185","2454","2719","12","51","51","14","1"
"2052","0.3","4","0.08","1","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","22","1571.5796107039992","26","307","203","307","1","12","12","10","12"
"2050","0.3","4","0.08","40","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","74","13446.989035935936","167","169","2458","2705","4","54","54","20","5"
"2048","0.3","4","0.08","38","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","44","17440.087303539865","204","249","2949","3247","15","40","40","4","2"
"2054","0.3","4","0.08","3","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","44","2053.5098284840005","24","262","323","413","0","21","21","23","14"
"2053","0.3","4","0.08","2","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","20","2170.3796182000015","15","300","299","390","1","13","13","7","9"
"2055","0.3","4","0.08","4","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","42","2915.7484845160006","34","259","418","521","3","29","29","13","13"
"2051","0.3","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","11","1879.0447815719995","9","317","216","317","21","10","10","1","10"
"2056","0.3","4","0.08","5","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","27","3417.3557069880044","38","310","521","640","6","21","21","6","8"
"2057","0.3","4","0.08","6","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","25","4453.183956072004","53","314","625","766","26","24","24","1","11"
"2059","0.3","4","0.08","8","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","36","4644.354481339999","59","263","725","862","2","30","30","6","3"
"2060","0.3","4","0.08","9","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","44","4610.13812814801","52","247","745","871","2","34","34","10","6"
"2058","0.3","4","0.08","7","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","33","4673.502576040003","42","297","693","804","15","21","21","12","7"
"2061","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","37","5323.9108598320045","66","267","796","944","4","29","29","8","9"
"2062","0.3","4","0.08","11","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","43","5969.143277224003","66","276","947","1102","5","32","32","11","5"
